movie_title,movie_imdb_link,color,genre_4,duration,gross,genre_1,genre_2,genre_3,num_voted_users,facenumber_in_poster,language,country,content_rating,title_year,imdb_score
Six-String Samurai ,http://www.imdb.com/title/tt0118736/?ref_=fn_tt_tt_1,Color,Drama,91.0,,Action,Adventure,Comedy,5613,1,English,USA,PG-13,1998.0,6.7
Exeter ,http://www.imdb.com/title/tt1945044/?ref_=fn_tt_tt_1,Color,,91.0,,Horror,Mystery,Thriller,3836,0,English,USA,R,2015.0,4.6
Keanu ,http://www.imdb.com/title/tt4139124/?ref_=fn_tt_tt_1,Color,,100.0,,Action,Comedy,,15385,2,English,USA,R,2016.0,6.4
Molly ,http://www.imdb.com/title/tt0143746/?ref_=fn_tt_tt_1,Color,,102.0,,Comedy,Drama,Romance,2295,1,English,USA,PG-13,1999.0,5.8
Supercross ,http://www.imdb.com/title/tt0403016/?ref_=fn_tt_tt_1,Color,Sport,80.0,,Action,Drama,Romance,3926,1,English,USA,PG-13,2005.0,4.0
Easy Money ,http://www.imdb.com/title/tt1291652/?ref_=fn_tt_tt_1,Color,Thriller,124.0,,Action,Crime,Drama,13443,1,Swedish,Sweden,R,2010.0,6.7
Napoleon Dynamite ,http://www.imdb.com/title/tt0374900/?ref_=fn_tt_tt_1,Color,,92.0,,Comedy,,,161448,0,English,USA,PG,2004.0,6.9
The Clan of the Cave Bear ,http://www.imdb.com/title/tt0090848/?ref_=fn_tt_tt_1,Color,,98.0,,Adventure,Drama,Fantasy,4996,0,English,USA,R,1986.0,5.3
The End of the Affair ,http://www.imdb.com/title/tt0172396/?ref_=fn_tt_tt_1,Color,,102.0,,Drama,Romance,,17740,0,English,UK,R,1999.0,7.2
The Postman ,http://www.imdb.com/title/tt0119925/?ref_=fn_tt_tt_1,Color,Sci-Fi,177.0,,Action,Adventure,Drama,56403,1,English,USA,R,1997.0,6.0
City Island ,http://www.imdb.com/title/tt1174730/?ref_=fn_tt_tt_1,Color,,104.0,6670712.0,Comedy,Drama,,27301,6,English,USA,PG-13,2009.0,7.4
Cutthroat Island ,http://www.imdb.com/title/tt0112760/?ref_=fn_tt_tt_1,Color,,124.0,11000000.0,Action,Adventure,Comedy,21102,3,English,USA,PG-13,1995.0,5.6
"War, Inc. ",http://www.imdb.com/title/tt0884224/?ref_=fn_tt_tt_1,Color,,107.0,,Action,Comedy,Thriller,20008,3,English,USA,R,2008.0,5.7
Antz ,http://www.imdb.com/title/tt0120587/?ref_=fn_tt_tt_1,Color,Family,83.0,90646554.0,Adventure,Animation,Comedy,124641,0,English,USA,PG,1998.0,6.6
Coraline ,http://www.imdb.com/title/tt0327597/?ref_=fn_tt_tt_1, Black and White,,100.0,,Animation,Family,Fantasy,143121,1,English,USA,PG,2009.0,7.7
Reign Over Me ,http://www.imdb.com/title/tt0490204/?ref_=fn_tt_tt_1,Color,,124.0,19661987.0,Drama,,,83786,2,English,USA,R,2007.0,7.5
The Mighty Macs ,http://www.imdb.com/title/tt1034324/?ref_=fn_tt_tt_1,Color,,99.0,,Drama,Sport,,1119,2,English,USA,G,2009.0,6.5
Unaccompanied Minors ,http://www.imdb.com/title/tt0488658/?ref_=fn_tt_tt_1,Color,Romance,90.0,,Adventure,Comedy,Family,8398,1,English,USA,PG,2006.0,5.1
Mr. & Mrs. Smith ,http://www.imdb.com/title/tt0356910/?ref_=fn_tt_tt_1,Color,Romance,126.0,186336103.0,Action,Comedy,Crime,348861,2,English,USA,PG-13,2005.0,6.5
Happy Feet ,http://www.imdb.com/title/tt0366548/?ref_=fn_tt_tt_1,Color,Music,108.0,,Animation,Comedy,Family,132501,0,English,USA,PG,2006.0,6.5
The Siege ,http://www.imdb.com/title/tt0133952/?ref_=fn_tt_tt_1,Color,,116.0,40932372.0,Action,Thriller,,58023,0,English,USA,R,1998.0,6.3
Saving Silverman ,http://www.imdb.com/title/tt0239948/?ref_=fn_tt_tt_1,Color,,96.0,,Comedy,Crime,Romance,33287,1,English,USA,PG-13,2001.0,5.9
Winter Passing ,http://www.imdb.com/title/tt0380817/?ref_=fn_tt_tt_1,Color,,98.0,,Comedy,Drama,,7228,4,English,USA,R,2005.0,6.4
The Shawshank Redemption ,http://www.imdb.com/title/tt0111161/?ref_=fn_tt_tt_1,Color,,142.0,,Crime,Drama,,1689764,0,English,USA,R,1994.0,9.3
Snow Day ,http://www.imdb.com/title/tt0184907/?ref_=fn_tt_tt_1,Color,,89.0,,Adventure,Comedy,Family,9285,1,English,USA,PG,2000.0,4.9
Romeo Must Die ,http://www.imdb.com/title/tt0165929/?ref_=fn_tt_tt_1,Color,,115.0,55973336.0,Action,Crime,Thriller,57040,1,English,USA,R,2000.0,6.1
The Young Messiah ,http://www.imdb.com/title/tt1002563/?ref_=fn_tt_tt_1,Color,,111.0,6462576.0,Drama,,,1449,0,English,USA,PG-13,2016.0,5.4
The Color of Freedom ,http://www.imdb.com/title/tt0438859/?ref_=fn_tt_tt_1,Color,,118.0,,Biography,Drama,History,10175,1,English,Germany,R,2007.0,7.1
Flatliners ,http://www.imdb.com/title/tt0099582/?ref_=fn_tt_tt_1,Color,Thriller,115.0,,Drama,Horror,Sci-Fi,62037,5,English,USA,R,1990.0,6.6
Iron Man 2 ,http://www.imdb.com/title/tt1228705/?ref_=fn_tt_tt_1,Color,,124.0,312057433.0,Action,Adventure,Sci-Fi,522371,4,English,USA,PG-13,2010.0,7.0
Meet the Deedles ,http://www.imdb.com/title/tt0120645/?ref_=fn_tt_tt_1,Color,,93.0,,Comedy,Family,,2265,2,English,USA,PG,1998.0,3.9
Ice Princess ,http://www.imdb.com/title/tt0396652/?ref_=fn_tt_tt_1,Color,Sport,98.0,,Comedy,Drama,Family,19737,2,English,USA,G,2005.0,6.0
A True Story ,http://www.imdb.com/title/tt1524083/?ref_=fn_tt_tt_1,Color,,96.0,,Comedy,,,181,5,English,USA,,2013.0,5.5
The Wolfman ,http://www.imdb.com/title/tt0780653/?ref_=fn_tt_tt_1,Color,Thriller,119.0,,Drama,Fantasy,Horror,89442,0,English,USA,R,2010.0,5.8
The Lost Boys ,http://www.imdb.com/title/tt0093437/?ref_=fn_tt_tt_1,Color,,97.0,,Comedy,Fantasy,Horror,92924,3,English,USA,R,1987.0,7.2
The Mongol King ,http://www.imdb.com/title/tt0430371/?ref_=fn_tt_tt_1,Color,,84.0,,Crime,Drama,,36,0,English,USA,PG-13,2005.0,7.8
Hardflip ,http://www.imdb.com/title/tt1907639/?ref_=fn_tt_tt_1,Color,,112.0,96734.0,Action,Drama,,606,3,English,USA,PG-13,2012.0,5.6
The Ridiculous 6 ,http://www.imdb.com/title/tt2479478/?ref_=fn_tt_tt_1,Color,,119.0,,Comedy,Western,,27019,4,English,USA,TV-14,2015.0,4.9
Bridget Jones: The Edge of Reason ,http://www.imdb.com/title/tt0317198/?ref_=fn_tt_tt_1,Color,,108.0,,Comedy,Drama,Romance,74315,1,English,UK,R,2004.0,5.9
The Mirror Has Two Faces ,http://www.imdb.com/title/tt0117057/?ref_=fn_tt_tt_1,Color,,122.0,,Comedy,Drama,Romance,11453,0,English,USA,PG-13,1996.0,6.5
Cinderella ,http://www.imdb.com/title/tt1661199/?ref_=fn_tt_tt_1,Color,Romance,105.0,201148159.0,Drama,Family,Fantasy,103749,1,English,USA,PG,2015.0,7.0
Sucker Punch ,http://www.imdb.com/title/tt0978764/?ref_=fn_tt_tt_1,Color,,128.0,,Action,Fantasy,,197584,4,English,USA,PG-13,2011.0,6.1
Men in Black ,http://www.imdb.com/title/tt0119654/?ref_=fn_tt_tt_1,Color,Mystery,98.0,,Adventure,Comedy,Family,403014,0,English,USA,PG-13,1997.0,7.3
Pride and Prejudice and Zombies ,http://www.imdb.com/title/tt1374989/?ref_=fn_tt_tt_1,Color,,108.0,,Action,Horror,Romance,23775,0,English,USA,PG-13,2016.0,5.8
No Strings Attached ,http://www.imdb.com/title/tt1411238/?ref_=fn_tt_tt_1,Color,,108.0,,Comedy,Romance,,168717,1,English,USA,R,2011.0,6.2
Into the Storm ,http://www.imdb.com/title/tt2106361/?ref_=fn_tt_tt_1,Color,,89.0,,Action,Thriller,,54101,0,English,USA,PG-13,2014.0,5.8
Clerks II ,http://www.imdb.com/title/tt0424345/?ref_=fn_tt_tt_1, Black and White,,97.0,24138847.0,Comedy,,,114797,3,English,USA,R,2006.0,7.4
Winter's Bone ,http://www.imdb.com/title/tt1399683/?ref_=fn_tt_tt_1,Color,,100.0,,Drama,,,111658,2,English,USA,R,2010.0,7.2
The Smurfs 2 ,http://www.imdb.com/title/tt2017020/?ref_=fn_tt_tt_1,Color,Family,105.0,,Adventure,Animation,Comedy,27257,3,English,USA,PG,2013.0,5.4
They Came Together ,http://www.imdb.com/title/tt2398249/?ref_=fn_tt_tt_1,Color,,83.0,,Comedy,,,16987,2,English,USA,R,2014.0,5.5
Boogie Nights ,http://www.imdb.com/title/tt0118749/?ref_=fn_tt_tt_1,Color,,155.0,26384919.0,Drama,,,189032,15,English,USA,R,1997.0,7.9
Going the Distance ,http://www.imdb.com/title/tt1322312/?ref_=fn_tt_tt_1,Color,,102.0,,Comedy,Romance,,50523,0,English,USA,R,2010.0,6.3
Rounders ,http://www.imdb.com/title/tt0128442/?ref_=fn_tt_tt_1,Color,,121.0,,Crime,Drama,,121676,2,English,USA,R,1998.0,7.4
Force 10 from Navarone ,http://www.imdb.com/title/tt0077572/?ref_=fn_tt_tt_1, Black and White,,126.0,,Action,Drama,War,13587,2,English,UK,PG,1978.0,6.3
To Kill a Mockingbird ,http://www.imdb.com/title/tt0056592/?ref_=fn_tt_tt_1, Black and White,,129.0,,Crime,Drama,,215086,0,English,USA,Not Rated,1962.0,8.4
Jurassic World ,http://www.imdb.com/title/tt0369610/?ref_=fn_tt_tt_1,Color,Thriller,124.0,,Action,Adventure,Sci-Fi,418214,0,English,USA,PG-13,2015.0,7.0
Eagle Eye ,http://www.imdb.com/title/tt1059786/?ref_=fn_tt_tt_1,Color,,118.0,,Action,Mystery,Thriller,150764,3,English,USA,PG-13,2008.0,6.6
The Rise of the Krays ,http://www.imdb.com/title/tt2945796/?ref_=fn_tt_tt_1,,,110.0,,Crime,Drama,,1510,0,English,UK,R,2015.0,5.0
Raising Helen ,http://www.imdb.com/title/tt0350028/?ref_=fn_tt_tt_1,Color,,119.0,37486138.0,Comedy,Drama,Romance,30890,1,English,USA,PG-13,2004.0,6.0
Bones             ,http://www.imdb.com/title/tt0460627/?ref_=fn_tt_tt_1,Color,Mystery,40.0,,Comedy,Crime,Drama,111506,2,English,USA,TV-14,,7.9
Spider-Man 3 ,http://www.imdb.com/title/tt0413300/?ref_=fn_tt_tt_1,Color,,156.0,336530303.0,Action,Adventure,Romance,383056,0,English,USA,PG-13,2007.0,6.2
American Dreamz ,http://www.imdb.com/title/tt0465142/?ref_=fn_tt_tt_1,Color,,107.0,,Comedy,Music,,22639,6,English,USA,PG-13,2006.0,5.5
I Got the Hook Up ,http://www.imdb.com/title/tt0131436/?ref_=fn_tt_tt_1,Color,,93.0,,Comedy,,,1721,2,English,USA,R,1998.0,3.9
Trade of Innocents ,http://www.imdb.com/title/tt1772408/?ref_=fn_tt_tt_1,Color,,88.0,15059.0,Drama,Thriller,,748,2,English,USA,PG-13,2012.0,5.4
Furious 7 ,http://www.imdb.com/title/tt2820852/?ref_=fn_tt_tt_1,Color,,140.0,,Action,Crime,Thriller,278232,0,English,USA,PG-13,2015.0,7.2
Bee Movie ,http://www.imdb.com/title/tt0389790/?ref_=fn_tt_tt_1,Color,Family,91.0,,Adventure,Animation,Comedy,105902,0,English,USA,PG,2007.0,6.2
Cat on a Hot Tin Roof ,http://www.imdb.com/title/tt0051459/?ref_=fn_tt_tt_1,Color,,108.0,,Drama,Romance,,33741,0,English,USA,Approved,1958.0,8.1
Underworld ,http://www.imdb.com/title/tt0320691/?ref_=fn_tt_tt_1,Color,,133.0,,Action,Fantasy,Thriller,208092,0,English,UK,R,2003.0,7.0
My Lucky Star ,http://www.imdb.com/title/tt2102502/?ref_=fn_tt_tt_1,Color,Romance,114.0,50000.0,Action,Adventure,Comedy,322,2,Chinese,China,,2013.0,5.1
Harry Potter and the Half-Blood Prince ,http://www.imdb.com/title/tt0417741/?ref_=fn_tt_tt_1,Color,Mystery,153.0,,Adventure,Family,Fantasy,321795,3,English,UK,PG,2009.0,7.5
Tammy ,http://www.imdb.com/title/tt2103254/?ref_=fn_tt_tt_1,Color,,100.0,,Comedy,,,35965,0,English,USA,R,2014.0,4.9
Alien Uprising ,http://www.imdb.com/title/tt2040578/?ref_=fn_tt_tt_1,Color,,101.0,,Comedy,Sci-Fi,,2753,0,English,UK,R,2012.0,3.1
Hope Springs ,http://www.imdb.com/title/tt1535438/?ref_=fn_tt_tt_1,Color,,100.0,63536011.0,Comedy,Drama,Romance,34258,2,English,USA,PG-13,2012.0,6.3
Bon Cop Bad Cop ,http://www.imdb.com/title/tt0479647/?ref_=fn_tt_tt_1,Color,Thriller,116.0,,Action,Comedy,Crime,8616,2,English,Canada,R,2006.0,7.0
Trading Places ,http://www.imdb.com/title/tt0086465/?ref_=fn_tt_tt_1,Color,,116.0,,Comedy,,,102895,2,English,USA,R,1983.0,7.5
Pulp Fiction ,http://www.imdb.com/title/tt0110912/?ref_=fn_tt_tt_1,Color,,178.0,,Crime,Drama,,1324680,1,English,USA,R,1994.0,8.9
Paint Your Wagon ,http://www.imdb.com/title/tt0064782/?ref_=fn_tt_tt_1,Color,Romance,158.0,,Comedy,Drama,Musical,9352,3,English,USA,PG-13,1969.0,6.7
In Bruges ,http://www.imdb.com/title/tt0780536/?ref_=fn_tt_tt_1,Color,,107.0,,Comedy,Crime,Drama,307639,1,English,UK,R,2008.0,8.0
The Big Parade ,http://www.imdb.com/title/tt0015624/?ref_=fn_tt_tt_1, Black and White,,151.0,,Drama,Romance,War,4849,0,,USA,Not Rated,1925.0,8.3
Jefferson in Paris ,http://www.imdb.com/title/tt0113463/?ref_=fn_tt_tt_1,Color,Romance,139.0,2474000.0,Biography,Drama,History,2427,1,English,France,PG-13,1995.0,5.7
Dreamer: Inspired by a True Story ,http://www.imdb.com/title/tt0418647/?ref_=fn_tt_tt_1,Color,,98.0,,Drama,Family,Sport,10018,1,English,USA,PG,2005.0,6.9
Due Date ,http://www.imdb.com/title/tt1231583/?ref_=fn_tt_tt_1,Color,,95.0,,Comedy,Drama,,272789,3,English,USA,R,2010.0,6.6
Marilyn Hotchkiss' Ballroom Dancing and Charm School ,http://www.imdb.com/title/tt0283465/?ref_=fn_tt_tt_1,Color,Romance,34.0,,Comedy,Family,Musical,97,0,English,USA,,1990.0,7.1
The Astronaut's Wife ,http://www.imdb.com/title/tt0138304/?ref_=fn_tt_tt_1,Color,,109.0,,Drama,Sci-Fi,Thriller,45497,0,English,USA,R,1999.0,5.3
Bangkok Dangerous ,http://www.imdb.com/title/tt0814022/?ref_=fn_tt_tt_1,Color,,99.0,,Action,Crime,Thriller,48245,1,English,USA,R,2008.0,5.4
Pearl Harbor ,http://www.imdb.com/title/tt0213149/?ref_=fn_tt_tt_1, Black and White,Romance,184.0,198539855.0,Action,Drama,History,254111,0,English,USA,PG-13,2001.0,6.1
Machine Gun McCain ,http://www.imdb.com/title/tt0065895/?ref_=fn_tt_tt_1,Color,,96.0,,Crime,Drama,Thriller,618,0,English,Italy,GP,1969.0,6.2
Hannibal Rising ,http://www.imdb.com/title/tt0367959/?ref_=fn_tt_tt_1,Color,,131.0,,Crime,Drama,Thriller,86374,0,English,UK,R,2007.0,6.2
Crash ,http://www.imdb.com/title/tt0375679/?ref_=fn_tt_tt_1,Color,,115.0,,Crime,Drama,Thriller,361169,0,English,Germany,R,2004.0,7.9
Summer Storm ,http://www.imdb.com/title/tt0420206/?ref_=fn_tt_tt_1,Color,Sport,98.0,,Comedy,Drama,Romance,11074,0,German,Germany,R,2004.0,7.4
The Girl Next Door ,http://www.imdb.com/title/tt0265208/?ref_=fn_tt_tt_1,Color,,110.0,,Comedy,Drama,Romance,171151,2,English,USA,R,2004.0,6.8
Without Limits ,http://www.imdb.com/title/tt0119934/?ref_=fn_tt_tt_1,Color,,117.0,777423.0,Biography,Drama,Sport,5841,0,English,USA,PG-13,1998.0,7.2
Mercy Streets ,http://www.imdb.com/title/tt0243415/?ref_=fn_tt_tt_1,Color,,106.0,,Action,Crime,Drama,448,1,English,USA,PG-13,2000.0,5.6
A Dog's Breakfast ,http://www.imdb.com/title/tt0796314/?ref_=fn_tt_tt_1,Color,,88.0,,Comedy,,,3262,2,English,Canada,,2007.0,7.0
In the Shadow of the Moon ,http://www.imdb.com/title/tt0925248/?ref_=fn_tt_tt_1, Black and White,,100.0,,Documentary,History,,5475,0,English,UK,PG,2007.0,8.1
The Incredibles ,http://www.imdb.com/title/tt0317705/?ref_=fn_tt_tt_1,Color,Family,115.0,,Action,Adventure,Animation,479166,0,English,USA,PG,2004.0,8.0
A Single Man ,http://www.imdb.com/title/tt1315981/?ref_=fn_tt_tt_1,Color,,99.0,9166863.0,Drama,Romance,,83182,2,English,USA,R,2009.0,7.6
Cast Away ,http://www.imdb.com/title/tt0162222/?ref_=fn_tt_tt_1,Color,,143.0,,Adventure,Drama,Romance,394317,1,English,USA,PG-13,2000.0,7.7
Let Me In ,http://www.imdb.com/title/tt1228987/?ref_=fn_tt_tt_1,Color,Mystery,116.0,12134420.0,Drama,Fantasy,Horror,92237,0,English,UK,R,2010.0,7.2
Honey ,http://www.imdb.com/title/tt0322589/?ref_=fn_tt_tt_1,Color,,94.0,30222640.0,Drama,Music,Romance,36666,2,English,USA,PG-13,2003.0,5.3
Man on Wire ,http://www.imdb.com/title/tt1155592/?ref_=fn_tt_tt_1,Color,History,90.0,2957978.0,Biography,Crime,Documentary,40481,0,English,UK,PG-13,2008.0,7.8
Blade: Trinity ,http://www.imdb.com/title/tt0359013/?ref_=fn_tt_tt_1,Color,Horror,122.0,,Action,Adventure,Fantasy,132954,0,English,USA,R,2004.0,5.9
Miss Congeniality 2: Armed and Fabulous ,http://www.imdb.com/title/tt0385307/?ref_=fn_tt_tt_1,Color,,115.0,,Action,Comedy,Crime,51252,2,English,USA,PG-13,2005.0,5.0
The Funeral ,http://www.imdb.com/title/tt0116378/?ref_=fn_tt_tt_1,Color,,99.0,,Crime,Drama,,6921,3,English,USA,R,1996.0,6.6
Glory Road ,http://www.imdb.com/title/tt0385726/?ref_=fn_tt_tt_1,Color,,118.0,,Biography,Drama,Sport,34910,1,English,USA,PG,2006.0,7.2
The Mask of Zorro ,http://www.imdb.com/title/tt0120746/?ref_=fn_tt_tt_1,Color,Romance,136.0,,Action,Adventure,Comedy,135404,0,English,USA,PG-13,1998.0,6.7
Predators ,http://www.imdb.com/title/tt1424381/?ref_=fn_tt_tt_1,Color,Thriller,107.0,,Action,Adventure,Sci-Fi,171418,0,English,USA,R,2010.0,6.4
Jungle Shuffle ,http://www.imdb.com/title/tt2722786/?ref_=fn_tt_tt_1,Color,,85.0,,Adventure,Animation,,162,0,English,South Korea,,2014.0,4.8
Anatomy ,http://www.imdb.com/title/tt0187696/?ref_=fn_tt_tt_1,Color,,103.0,5725.0,Horror,Thriller,,10220,0,German,Germany,R,2000.0,6.1
Red Dog ,http://www.imdb.com/title/tt0803061/?ref_=fn_tt_tt_1,Color,Family,92.0,,Biography,Comedy,Drama,13003,0,English,Australia,PG,2011.0,7.5
Creepshow ,http://www.imdb.com/title/tt0083767/?ref_=fn_tt_tt_1,Color,,130.0,,Comedy,Fantasy,Horror,29935,0,English,USA,R,1982.0,6.9
The Ridges ,http://www.imdb.com/title/tt1781935/?ref_=fn_tt_tt_1,,,143.0,,Drama,Horror,Thriller,125,0,English,USA,,2011.0,3.0
What a Girl Wants ,http://www.imdb.com/title/tt0286788/?ref_=fn_tt_tt_1,Color,Romance,105.0,,Comedy,Drama,Family,48095,1,English,USA,PG,2003.0,5.8
The SpongeBob Movie: Sponge Out of Water ,http://www.imdb.com/title/tt2279373/?ref_=fn_tt_tt_1,Color,Family,92.0,162495848.0,Adventure,Animation,Comedy,34359,0,English,USA,PG,2015.0,6.0
Yogi Bear ,http://www.imdb.com/title/tt1302067/?ref_=fn_tt_tt_1,Color,Family,80.0,,Adventure,Animation,Comedy,16385,0,English,USA,PG,2010.0,4.6
Stitches ,http://www.imdb.com/title/tt2126362/?ref_=fn_tt_tt_1,Color,,86.0,,Comedy,Horror,,6585,0,English,Ireland,R,2012.0,5.7
Smoke Signals ,http://www.imdb.com/title/tt0120321/?ref_=fn_tt_tt_1,Color,,89.0,6719300.0,Comedy,Drama,,8224,3,English,Canada,PG-13,1998.0,7.2
The Interview ,http://www.imdb.com/title/tt2788710/?ref_=fn_tt_tt_1,Color,,112.0,,Comedy,,,247020,4,English,USA,R,2014.0,6.6
Planet of the Apes ,http://www.imdb.com/title/tt0133152/?ref_=fn_tt_tt_1,Color,Thriller,119.0,,Action,Adventure,Sci-Fi,177729,0,English,USA,PG-13,2001.0,5.7
Woman Thou Art Loosed ,http://www.imdb.com/title/tt0399901/?ref_=fn_tt_tt_1,Color,,94.0,,Drama,,,806,0,English,USA,R,2004.0,6.9
The Prince of Tides ,http://www.imdb.com/title/tt0102713/?ref_=fn_tt_tt_1,Color,,132.0,,Drama,Romance,,12549,1,English,USA,R,1991.0,6.6
Bill & Ted's Bogus Journey ,http://www.imdb.com/title/tt0101452/?ref_=fn_tt_tt_1,Color,Music,93.0,38037513.0,Adventure,Comedy,Fantasy,49680,2,English,USA,PG,1991.0,6.2
Ondine ,http://www.imdb.com/title/tt1235796/?ref_=fn_tt_tt_1,Color,,111.0,,Drama,Mystery,Romance,16863,2,English,Ireland,PG-13,2009.0,6.8
The Bourne Legacy ,http://www.imdb.com/title/tt1194173/?ref_=fn_tt_tt_1,Color,,135.0,113165635.0,Action,Adventure,Thriller,229823,0,English,USA,PG-13,2012.0,6.7
The Devil's Tomb ,http://www.imdb.com/title/tt1147687/?ref_=fn_tt_tt_1,Color,,90.0,,Action,Horror,Sci-Fi,5715,4,English,USA,R,2009.0,3.8
Jimmy Neutron: Boy Genius ,http://www.imdb.com/title/tt0268397/?ref_=fn_tt_tt_1,Color,Comedy,82.0,,Action,Adventure,Animation,23943,0,English,USA,G,2001.0,6.0
Julia ,http://www.imdb.com/title/tt0076245/?ref_=fn_tt_tt_1,Color,,117.0,,Drama,,,6454,2,English,USA,PG,1977.0,7.4
Baby Boy ,http://www.imdb.com/title/tt0255819/?ref_=fn_tt_tt_1, Black and White,Thriller,130.0,,Crime,Drama,Romance,9566,2,English,USA,R,2001.0,6.4
Space Jam ,http://www.imdb.com/title/tt0117705/?ref_=fn_tt_tt_1,Color,Family,88.0,,Adventure,Animation,Comedy,112167,1,English,USA,PG,1996.0,6.3
Before Midnight ,http://www.imdb.com/title/tt2209418/?ref_=fn_tt_tt_1,Color,,109.0,8114507.0,Drama,Romance,,95362,1,English,USA,R,2013.0,7.9
The Passion of the Christ ,http://www.imdb.com/title/tt0335345/?ref_=fn_tt_tt_1,Color,,120.0,,Drama,,,179235,0,Aramaic,USA,R,2004.0,7.1
The Expendables 3 ,http://www.imdb.com/title/tt2333784/?ref_=fn_tt_tt_1,Color,,131.0,39292022.0,Action,Adventure,Thriller,127258,15,English,USA,PG-13,2014.0,6.1
Final Destination ,http://www.imdb.com/title/tt0195714/?ref_=fn_tt_tt_1,Color,,98.0,,Horror,Thriller,,181058,1,English,USA,R,2000.0,6.7
I Can Do Bad All by Myself ,http://www.imdb.com/title/tt1385912/?ref_=fn_tt_tt_1,Color,,113.0,,Comedy,Drama,,8346,6,English,USA,PG-13,2009.0,4.1
Ted ,http://www.imdb.com/title/tt1637725/?ref_=fn_tt_tt_1,Color,,112.0,218628680.0,Comedy,Fantasy,,471644,1,English,USA,R,2012.0,7.0
The Wild Thornberrys Movie ,http://www.imdb.com/title/tt0282120/?ref_=fn_tt_tt_1,Color,Family,85.0,,Adventure,Animation,Comedy,12218,0,English,USA,PG,2002.0,5.2
Girls Gone Dead ,http://www.imdb.com/title/tt1884318/?ref_=fn_tt_tt_1,Color,,104.0,,Comedy,Horror,,2012,2,English,USA,R,2012.0,3.5
Meet Joe Black ,http://www.imdb.com/title/tt0119643/?ref_=fn_tt_tt_1,Color,,178.0,,Drama,Fantasy,Romance,169023,0,English,USA,PG-13,1998.0,7.1
Alien ,http://www.imdb.com/title/tt0078748/?ref_=fn_tt_tt_1,Color,,116.0,,Horror,Sci-Fi,,563827,0,English,UK,R,1979.0,8.5
Waitress ,http://www.imdb.com/title/tt0473308/?ref_=fn_tt_tt_1,Color,,108.0,19067631.0,Comedy,Drama,Romance,37714,1,English,USA,PG-13,2007.0,7.1
The Book of Life ,http://www.imdb.com/title/tt2262227/?ref_=fn_tt_tt_1,Color,Family,95.0,,Adventure,Animation,Comedy,45580,1,English,USA,PG,2014.0,7.3
The Raid: Redemption ,http://www.imdb.com/title/tt1899353/?ref_=fn_tt_tt_1,Color,,102.0,,Action,Crime,Thriller,148221,0,Indonesian,Indonesia,R,2011.0,7.6
Triple 9 ,http://www.imdb.com/title/tt1712261/?ref_=fn_tt_tt_1,Color,Thriller,115.0,,Action,Crime,Drama,32567,3,English,USA,R,2016.0,6.3
Avatar ,http://www.imdb.com/title/tt0499549/?ref_=fn_tt_tt_1,Color,Sci-Fi,178.0,760505847.0,Action,Adventure,Fantasy,886204,0,English,USA,PG-13,2009.0,7.9
The Godfather ,http://www.imdb.com/title/tt0068646/?ref_=fn_tt_tt_1,Color,,175.0,,Crime,Drama,,1155770,1,English,USA,R,1972.0,9.2
Spanglish ,http://www.imdb.com/title/tt0371246/?ref_=fn_tt_tt_1,Color,,131.0,,Comedy,Drama,Romance,65668,2,English,USA,PG-13,2004.0,6.5
The Conspirator ,http://www.imdb.com/title/tt0968264/?ref_=fn_tt_tt_1,Color,,122.0,11538204.0,Crime,Drama,History,23696,0,English,USA,PG-13,2010.0,7.0
Scott Pilgrim vs. the World ,http://www.imdb.com/title/tt0446029/?ref_=fn_tt_tt_1,Color,Romance,112.0,,Action,Comedy,Fantasy,273921,0,English,USA,PG-13,2010.0,7.5
Star Wars: Episode V - The Empire Strikes Back ,http://www.imdb.com/title/tt0080684/?ref_=fn_tt_tt_1,Color,Sci-Fi,127.0,,Action,Adventure,Fantasy,837759,0,English,USA,PG,1980.0,8.8
Sharkskin ,http://www.imdb.com/title/tt2317796/?ref_=fn_tt_tt_1,Color,Romance,100.0,,Comedy,Drama,Mystery,6,0,English,USA,,2015.0,6.7
The World Is Not Enough ,http://www.imdb.com/title/tt0143145/?ref_=fn_tt_tt_1,Color,,128.0,126930660.0,Action,Adventure,Thriller,157519,2,English,UK,PG-13,1999.0,6.4
The Outrageous Sophie Tucker ,http://www.imdb.com/title/tt2825768/?ref_=fn_tt_tt_1,Color,,96.0,,Documentary,,,38,1,English,USA,,2014.0,7.2
American Hustle ,http://www.imdb.com/title/tt1800241/?ref_=fn_tt_tt_1,Color,,138.0,,Crime,Drama,,358416,5,English,USA,R,2013.0,7.3
King Kong ,http://www.imdb.com/title/tt0360717/?ref_=fn_tt_tt_1,Color,Romance,201.0,,Action,Adventure,Drama,316027,0,English,New Zealand,PG-13,2005.0,7.2
Ordet ,http://www.imdb.com/title/tt0048452/?ref_=fn_tt_tt_1, Black and White,,126.0,,Drama,Fantasy,,9903,0,Danish,Denmark,Not Rated,1955.0,8.1
The Master of Disguise ,http://www.imdb.com/title/tt0295427/?ref_=fn_tt_tt_1,Color,,80.0,,Comedy,Family,,18254,2,English,USA,PG,2002.0,3.3
Human Traffic ,http://www.imdb.com/title/tt0188674/?ref_=fn_tt_tt_1,Color,,99.0,,Comedy,Music,,19194,2,English,UK,R,1999.0,7.1
